name	taxonomy_id	taxonomy_lvl	N2_num	N2_frac	N3_num	N3_frac	N4_num	N4_frac	E1_num	E1_frac	E3_num	E3_frac	E4_num	E4_frac	E5_num	E5_frac
Soybean chlorotic blotch virus	761702	S	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Ornithobacterium rhinotracheale	28251	S	25	0.00001	0	0.00000	128	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Corynebacterium sp. NML98-0116	702967	S	41	0.00001	0	0.00000	0	0.00000	91	0.00002	0	0.00000	0	0.00000	0	0.00000
Aggregatibacter segnis	739	S	17	0.00000	0	0.00000	24	0.00001	13	0.00000	0	0.00000	0	0.00000	479	0.00009
Serratia plymuthica	82996	S	37	0.00001	10625	0.00109	24	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Photobacterium damselae	38293	S	22	0.00001	11	0.00000	109	0.00003	39	0.00001	80	0.00001	0	0.00000	90	0.00002
Gramella salexigens	1913577	S	101	0.00002	42	0.00000	485	0.00014	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Halotalea alkalilenta	376489	S	0	0.00000	0	0.00000	33	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Vibrio aphrogenes	1891186	S	6130	0.00148	0	0.00000	25	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Chryseobacterium carnipullorum	1124835	S	649	0.00016	0	0.00000	1983	0.00057	0	0.00000	0	0.00000	0	0.00000	38	0.00001
Herbaspirillum frisingense	92645	S	0	0.00000	109	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mesoflavibacter profundi	2708110	S	0	0.00000	0	0.00000	171	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Alkalihalobacillus clausii	79880	S	393493	0.09526	0	0.00000	165	0.00005	341	0.00007	0	0.00000	0	0.00000	22	0.00000
Kytococcus sedentarius	1276	S	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptomyces ambofaciens	1889	S	2152	0.00052	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Hypericibacter adhaerens	2602016	S	17	0.00000	0	0.00000	0	0.00000	0	0.00000	30	0.00000	0	0.00000	0	0.00000
Microbacterium sp. XT11	367477	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	202	0.00004
Bdellovibrio exovorus	453816	S	236	0.00006	0	0.00000	376	0.00011	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Borreliella bissettii	64897	S	32	0.00001	0	0.00000	19	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rhizobium favelukesii	348824	S	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Oscillatoria acuminata	118323	S	16	0.00000	31	0.00000	134	0.00004	0	0.00000	0	0.00000	29	0.00018	0	0.00000
Alteromonas mediterranea	314275	S	1473	0.00036	0	0.00000	160	0.00005	1737	0.00035	0	0.00000	0	0.00000	49	0.00001
Pseudodesulfovibrio sp. SRB007	2678688	S	0	0.00000	0	0.00000	169	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Legionella fallonii	96230	S	287	0.00007	0	0.00000	233	0.00007	20	0.00000	444	0.00007	0	0.00000	54	0.00001
Thermomonospora curvata	2020	S	0	0.00000	0	0.00000	39	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Paenibacillus crassostreae	1763538	S	341	0.00008	0	0.00000	1535	0.00044	0	0.00000	22	0.00000	0	0.00000	617	0.00012
Macrococcus sp. IME1552	1898474	S	197	0.00005	0	0.00000	339	0.00010	0	0.00000	15	0.00000	0	0.00000	13	0.00000
Paenibacillus sp. 37	2607911	S	108	0.00003	0	0.00000	184	0.00005	0	0.00000	0	0.00000	0	0.00000	497	0.00009
Halobacteriovorax sp. BALOs_7	2109558	S	46	0.00001	0	0.00000	37	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Symmachiella dynata	2527995	S	0	0.00000	0	0.00000	96	0.00003	0	0.00000	0	0.00000	0	0.00000	2058	0.00039
Propionibacterium acidifaciens	556499	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	24	0.00000
Candidatus Symbiobacter mobilis	1436290	S	0	0.00000	0	0.00000	187	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas sp. ADAK18	2730848	S	482	0.00012	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Planococcus antarcticus	161360	S	24	0.00001	0	0.00000	1064	0.00031	0	0.00000	37	0.00001	0	0.00000	0	0.00000
Marinobacter salinus	1874317	S	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Chlamydia psittaci	83554	S	35	0.00001	37	0.00000	60	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Dechloromonas aromatica	259537	S	0	0.00000	10	0.00000	42	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Campylobacter ureolyticus	827	S	92	0.00002	18	0.00000	536	0.00015	0	0.00000	0	0.00000	0	0.00000	33	0.00001
Thermotomaculum hydrothermale	981385	S	44	0.00001	0	0.00000	193	0.00006	0	0.00000	0	0.00000	0	0.00000	19	0.00000
Streptomyces davaonensis	348043	S	0	0.00000	0	0.00000	0	0.00000	174	0.00003	0	0.00000	0	0.00000	0	0.00000
Serratia ureilytica	300181	S	0	0.00000	0	0.00000	839	0.00024	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas reinekei	395598	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	77	0.00001	0	0.00000	0	0.00000
Butyrivibrio hungatei	185008	S	770	0.00019	0	0.00000	1888	0.00054	1716	0.00034	638	0.00010	0	0.00000	22	0.00000
Pectobacterium virus My1	2560631	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000
Hymenobacter qilianensis	1385715	S	25	0.00001	0	0.00000	34	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Arcobacter cryaerophilus	28198	S	233	0.00006	0	0.00000	788	0.00023	195	0.00004	99	0.00001	18	0.00011	765	0.00015
Finegoldia magna	1260	S	1525	0.00037	31	0.00000	2579	0.00074	54	0.00001	0	0.00000	0	0.00000	55	0.00001
Planomicrobium glaciei	459472	S	17	0.00000	53	0.00001	183	0.00005	0	0.00000	132	0.00002	0	0.00000	0	0.00000
Bacteroides uniformis	820	S	34	0.00001	0	0.00000	113	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacillus sp. WP8	756828	S	20	0.00000	0	0.00000	45	0.00001	0	0.00000	787	0.00012	0	0.00000	0	0.00000
Sphingopyxis sp. OPL5	2486273	S	0	0.00000	0	0.00000	95	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Jeotgalicoccus sp. ATCC 8456	946435	S	17	0.00000	10	0.00000	537	0.00015	72	0.00001	24	0.00000	0	0.00000	0	0.00000
Gibbsiella quercinecans	929813	S	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Hydrogenophaga sp. PBC	795665	S	0	0.00000	0	0.00000	33	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Aeromonas media	651	S	0	0.00000	0	0.00000	30	0.00001	193	0.00004	197	0.00003	0	0.00000	0	0.00000
Enterococcus sp. M190262	2582830	S	0	0.00000	0	0.00000	174	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Staphylococcus hominis	1290	S	223	0.00005	1781	0.00018	831	0.00024	145	0.00003	2614	0.00039	130	0.00079	1067	0.00020
Clostridium estertheticum	238834	S	10334	0.00250	5077	0.00052	12398	0.00357	245	0.00005	11742	0.00175	92	0.00056	8001	0.00152
Vibrio tubiashii	29498	S	37	0.00001	0	0.00000	117	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Spiroplasma helicoides	216938	S	16	0.00000	0	0.00000	364	0.00010	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Lactobacillus crispatus	47770	S	643	0.00016	0	0.00000	213	0.00006	0	0.00000	0	0.00000	0	0.00000	73	0.00001
Chryseobacterium sp. StRB126	878220	S	287	0.00007	0	0.00000	538	0.00015	0	0.00000	0	0.00000	0	0.00000	104	0.00002
Saccharopolyspora pogona	333966	S	1698	0.00041	0	0.00000	26	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Vibrio anguillarum	55601	S	271	0.00007	581	0.00006	1827	0.00053	0	0.00000	126	0.00002	0	0.00000	87	0.00002
Clostridium tetani	1513	S	4470	0.00108	1928	0.00020	10426	0.00300	1065	0.00021	29011	0.00434	543	0.00332	5115	0.00097
Virgibacillus sp. 6R	1911587	S	168	0.00004	0	0.00000	81	0.00002	0	0.00000	10	0.00000	0	0.00000	0	0.00000
Corynebacterium riegelii	156976	S	4060	0.00098	0	0.00000	0	0.00000	350	0.00007	0	0.00000	0	0.00000	0	0.00000
Shewanella sp. ANA-3	94122	S	0	0.00000	0	0.00000	2702	0.00078	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Borrelia maritima	2761123	S	0	0.00000	0	0.00000	21	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptomyces sp. TLI_053	1855352	S	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Polaribacter sp. SA4-10	754397	S	158	0.00004	49	0.00001	314	0.00009	0	0.00000	270	0.00004	0	0.00000	24	0.00000
Polaribacter sp. SA4-12	1312072	S	126	0.00003	0	0.00000	140	0.00004	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Serratia ficaria	61651	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	2839	0.00054
Rhizobium daejeonense	240521	S	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Flavobacterium faecale	1355330	S	55	0.00001	0	0.00000	132	0.00004	0	0.00000	12	0.00000	0	0.00000	0	0.00000
Tsukamurella phage TPA4	1647476	S	61	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Salicibibacter halophilus	2502791	S	10	0.00000	0	0.00000	440	0.00013	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Peribacillus butanolivorans	421767	S	344	0.00008	0	0.00000	1414	0.00041	0	0.00000	72	0.00001	0	0.00000	0	0.00000
Longibaculum sp. KGMB06250	2584943	S	0	0.00000	0	0.00000	923	0.00027	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pediococcus inopinatus	114090	S	0	0.00000	0	0.00000	164	0.00005	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Acetomicrobium mobile	97477	S	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Chitinophaga pinensis	79329	S	124	0.00003	0	0.00000	161	0.00005	370	0.00007	120	0.00002	0	0.00000	48	0.00001
Paludibaculum fermentans	1473598	S	35	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pasteurella multocida	747	S	589	0.00014	526	0.00005	243	0.00007	212	0.00004	628	0.00009	1494	0.00913	45	0.00001
Pseudoalteromonas sp. GCY	2003316	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Mycoplasma columborale	171282	S	14	0.00000	50	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	869	0.00017
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	S	56	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pandoravirus inopinatum	1605721	S	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rhizobium sp. ADMK78	1813451	S	0	0.00000	0	0.00000	174	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Acinetobacter baumannii	470	S	1007	0.00024	30	0.00000	1616	0.00046	35	0.00001	31	0.00000	338	0.00206	3282	0.00062
Enterobacter kobei	208224	S	76	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Methylomonas rhizoryzae	2608981	S	0	0.00000	0	0.00000	54	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Poriferisphaera corsica	2528020	S	3860	0.00093	0	0.00000	10	0.00000	0	0.00000	22	0.00000	0	0.00000	11	0.00000
Teredinibacter haidensis	2731755	S	26	0.00001	0	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Acinetobacter sp. WCHAc010034	1879049	S	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Peptoniphilus ivorii	54006	S	0	0.00000	0	0.00000	1220	0.00035	0	0.00000	0	0.00000	0	0.00000	23	0.00000
Aerococcus urinae	1376	S	43	0.00001	0	0.00000	626	0.00018	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Micromonas pusilla virus SP1	373996	S	27	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Enterobacter sp. JUb54	2724468	S	0	0.00000	4394	0.00045	47	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mycoplasma mycoides	2102	S	121	0.00003	0	0.00000	1549	0.00045	705	0.00014	0	0.00000	0	0.00000	784	0.00015
Vibrio navarrensis	29495	S	0	0.00000	0	0.00000	146	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Thermogutta terrifontis	1331910	S	16	0.00000	0	0.00000	198	0.00006	0	0.00000	0	0.00000	0	0.00000	156	0.00003
Campylobacter sp. RM6137	1660073	S	115	0.00003	0	0.00000	48	0.00001	0	0.00000	329	0.00005	0	0.00000	874	0.00017
Lactobacillus gastricus	227942	S	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudoleptotrichia goodfellowii	157692	S	58	0.00001	10	0.00000	188	0.00005	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Mycoplasma penetrans	28227	S	88	0.00002	0	0.00000	48	0.00001	0	0.00000	0	0.00000	0	0.00000	66	0.00001
Vibrio aquimaris	2587862	S	26	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Roseimicrobium sp. ORNL1	2711231	S	1257	0.00030	0	0.00000	608	0.00017	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bifidobacterium lemurum	1603886	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Geobacillus subterraneus	129338	S	0	0.00000	0	0.00000	427	0.00012	0	0.00000	0	0.00000	58	0.00035	114	0.00002
Elizabethkingia sp. 2-6	2575699	S	58	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Phytoplasma ziziphi	135727	S	0	0.00000	0	0.00000	60	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Taylorella equigenitalis	29575	S	0	0.00000	18	0.00000	57	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactobacillus delbrueckii	1584	S	20	0.00000	13	0.00000	66	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Planctopirus limnophila	120	S	746	0.00018	0	0.00000	0	0.00000	0	0.00000	154	0.00002	0	0.00000	0	0.00000
Roseovarius sp. TM1035	391613	S	141	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Cotesia congregata bracovirus	39640	S	0	0.00000	0	0.00000	19	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Flavobacterium crassostreae	1763534	S	32	0.00001	0	0.00000	95	0.00003	41	0.00001	0	0.00000	0	0.00000	15	0.00000
Nocardia farcinica	37329	S	0	0.00000	0	0.00000	21	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Scandinavium goeteborgense	1851514	S	0	0.00000	42	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sphingomonas sanxanigenens	397260	S	0	0.00000	0	0.00000	0	0.00000	56	0.00001	0	0.00000	0	0.00000	0	0.00000
Shewanella benthica	43661	S	13	0.00000	0	0.00000	31	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Kosakonia sp. SMBL-WEM22	2725560	S	0	0.00000	0	0.00000	22	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Arcobacter thereius	544718	S	0	0.00000	0	0.00000	180	0.00005	0	0.00000	0	0.00000	0	0.00000	98	0.00002
Orbus sp. IPMB12	1635327	S	103	0.00002	0	0.00000	1620	0.00047	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Tetragenococcus halophilus	51669	S	14	0.00000	2890	0.00030	153	0.00004	20	0.00000	23	0.00000	0	0.00000	21	0.00000
Nitrosococcus oceani	1229	S	0	0.00000	0	0.00000	78	0.00002	47	0.00001	0	0.00000	0	0.00000	0	0.00000
Pseudoalteromonas sp. A25	116092	S	0	0.00000	0	0.00000	137	0.00004	0	0.00000	0	0.00000	0	0.00000	31	0.00001
Micromonospora echinaurantiaca	47857	S	0	0.00000	0	0.00000	24	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	1505596	S	0	0.00000	0	0.00000	33	0.00001	0	0.00000	0	0.00000	0	0.00000	126	0.00002
Tistrella mobilis	171437	S	0	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sagittula sp. P11	2009329	S	0	0.00000	0	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000	4627	0.00088
Salimicrobium jeotgali	1230341	S	0	0.00000	0	0.00000	833	0.00024	0	0.00000	0	0.00000	0	0.00000	210	0.00004
Paenibacillus lautus	1401	S	36	0.00001	0	0.00000	369	0.00011	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Halioglobus maricola	2601894	S	0	0.00000	0	0.00000	485	0.00014	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Haemophilus sp. oral taxon 036	712310	S	255	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Flexistipes sinusarabici	2352	S	26	0.00001	118	0.00001	194	0.00006	1771	0.00036	0	0.00000	0	0.00000	0	0.00000
Vibrio scophthalmi	45658	S	0	0.00000	21	0.00000	51	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Nitrosacidococcus tergens	553981	S	11	0.00000	0	0.00000	21	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mycoplasma neurolyticum	2120	S	10	0.00000	0	0.00000	1319	0.00038	426	0.00009	0	0.00000	0	0.00000	0	0.00000
Cellulomonas sp. JZ18	2654191	S	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Frigoriglobus tundricola	2774151	S	35435	0.00858	0	0.00000	28	0.00001	31	0.00001	0	0.00000	0	0.00000	64	0.00001
Sulfurovum lithotrophicum	206403	S	13	0.00000	0	0.00000	18	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptomyces asterosporus	285570	S	0	0.00000	0	0.00000	144	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Chryseobacterium sp. IHB B 17019	1721091	S	2250	0.00054	0	0.00000	776	0.00022	0	0.00000	0	0.00000	58	0.00035	0	0.00000
Thermacetogenium phaeum	85874	S	1612	0.00039	0	0.00000	517	0.00015	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Cyanobacterium aponinum	379064	S	0	0.00000	14	0.00000	123	0.00004	0	0.00000	45	0.00001	0	0.00000	0	0.00000
Succinivibrio dextrinosolvens	83771	S	137	0.00003	39	0.00000	817	0.00023	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Entomoplasma luminosum	214888	S	0	0.00000	0	0.00000	308	0.00009	71	0.00001	93	0.00001	0	0.00000	0	0.00000
Caulobacter flavus	1679497	S	374	0.00009	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Arsenophonus endosymbiont of Aleurodicus dispersus	235559	S	83	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Shewanella piezotolerans	404011	S	0	0.00000	0	0.00000	13	0.00000	0	0.00000	72	0.00001	0	0.00000	0	0.00000
Acetobacter ghanensis	431306	S	200	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Desulfosporosinus meridiei	79209	S	61548	0.01490	324960	0.03338	392804	0.11295	2167	0.00043	7278	0.00109	24	0.00015	3660	0.00070
Halomonas alkaliphila	272774	S	176	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Amphritea japonica	452627	S	23	0.00001	409	0.00004	47	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactobacillus paragasseri	2107999	S	0	0.00000	0	0.00000	248	0.00007	0	0.00000	0	0.00000	0	0.00000	1131	0.00022
Ophiostoma mitovirus 4	88387	S	0	0.00000	0	0.00000	19	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Riemerella anatipestifer	34085	S	135	0.00003	0	0.00000	128	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Novosphingobium tardaugens	169176	S	0	0.00000	0	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pedobacter sp. SW-16	2766984	S	0	0.00000	0	0.00000	358	0.00010	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Exiguobacterium mexicanum	340146	S	58	0.00001	986	0.00010	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Propionibacterium virus PHL141N00	1982292	S	241	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Brachyspira intermedia	84377	S	700	0.00017	0	0.00000	382	0.00011	0	0.00000	1166	0.00017	0	0.00000	180	0.00003
Dermabacter vaginalis	1630135	S	604	0.00015	0	0.00000	0	0.00000	357	0.00007	0	0.00000	0	0.00000	0	0.00000
Collimonas arenae	279058	S	19	0.00000	0	0.00000	25	0.00001	0	0.00000	0	0.00000	0	0.00000	241	0.00005
Mycoplasma haemofelis	29501	S	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Alkalihalobacillus krulwichiae	199441	S	1801	0.00044	66	0.00001	970	0.00028	0	0.00000	60	0.00001	0	0.00000	495	0.00009
Rheinheimera sp. D18	2545632	S	100	0.00002	0	0.00000	111	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Abiotrophia defectiva	46125	S	0	0.00000	0	0.00000	30	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Thermosynechococcus elongatus	146786	S	0	0.00000	0	0.00000	461	0.00013	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Burkholderia cenocepacia	95486	S	112	0.00003	0	0.00000	2020	0.00058	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Cronobacter dublinensis	413497	S	0	0.00000	932	0.00010	72	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Stanieria cyanosphaera	102116	S	144	0.00003	84	0.00001	174	0.00005	686	0.00014	0	0.00000	0	0.00000	0	0.00000
Pelobacter propionicus	29543	S	0	0.00000	0	0.00000	24	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Ruegeria sp. TM1040	292414	S	0	0.00000	0	0.00000	0	0.00000	161	0.00003	0	0.00000	0	0.00000	0	0.00000
Candidatus Liberibacter americanus	309868	S	0	0.00000	0	0.00000	30	0.00001	0	0.00000	0	0.00000	0	0.00000	117	0.00002
endosymbiont 'TC1' of Trimyema compressum	243899	S	228	0.00006	0	0.00000	1138	0.00033	19	0.00000	0	0.00000	0	0.00000	26	0.00000
Gimesia aquarii	2527964	S	0	0.00000	0	0.00000	68	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Saccharomonospora cyanea	40989	S	0	0.00000	0	0.00000	0	0.00000	623	0.00012	0	0.00000	0	0.00000	0	0.00000
Clostridium thermarum	1716543	S	5693	0.00138	5208	0.00053	13192	0.00379	191	0.00004	11217	0.00168	2647	0.01617	38132	0.00726
Bacteroides sp. M10	2763022	S	123	0.00003	0	0.00000	225	0.00006	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Paenibacillus sp. Y412MC10	481743	S	51	0.00001	9974	0.00102	83	0.00002	0	0.00000	1506	0.00023	0	0.00000	0	0.00000
Thiocystis violascens	73141	S	0	0.00000	0	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Desulfosporosinus acidiphilus	885581	S	3363	0.00081	33025	0.00339	20776	0.00597	666	0.00013	564	0.00008	0	0.00000	396	0.00008
Advenella kashmirensis	310575	S	0	0.00000	0	0.00000	24	0.00001	16	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactiplantibacillus plantarum	1590	S	1045	0.00025	0	0.00000	621	0.00018	0	0.00000	0	0.00000	0	0.00000	381	0.00007
Enterobacter cloacae	550	S	82	0.00002	0	0.00000	233	0.00007	0	0.00000	224	0.00003	0	0.00000	0	0.00000
Vibrio gazogenes	687	S	0	0.00000	0	0.00000	20	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Archangium gephyra	48	S	16	0.00000	0	0.00000	0	0.00000	0	0.00000	23	0.00000	0	0.00000	0	0.00000
Nitratireductor sp. SY7	2599600	S	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Limnobaculum parvum	2172103	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	21	0.00000	0	0.00000	0	0.00000
Sphingopyxis macrogoltabida	33050	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	20	0.00000	0	0.00000	0	0.00000
Pseudoalteromonas sp. SM1988	2744479	S	56	0.00001	10	0.00000	63	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Nostoc sp. PCC 7107	317936	S	85	0.00002	0	0.00000	353	0.00010	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Eptesipox virus	1329402	S	114	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Halobacillus halophilus	1570	S	321	0.00008	0	0.00000	492	0.00014	0	0.00000	926	0.00014	0	0.00000	15	0.00000
[Clostridium] hylemonae	89153	S	648	0.00016	72	0.00001	819	0.00024	22	0.00000	0	0.00000	0	0.00000	0	0.00000
Virgibacillus phasianinus	2017483	S	1704	0.00041	0	0.00000	264	0.00008	16	0.00000	0	0.00000	0	0.00000	56	0.00001
Sutterella wadsworthensis	40545	S	0	0.00000	0	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Latilactobacillus fuchuensis	164393	S	77	0.00002	0	0.00000	58	0.00002	0	0.00000	0	0.00000	0	0.00000	53	0.00001
Bacillus sp. NSP9.1	1071078	S	102	0.00002	157	0.00002	45	0.00001	0	0.00000	0	0.00000	0	0.00000	73	0.00001
Anoxybacillus kamchatkensis	196180	S	0	0.00000	0	0.00000	1744	0.00050	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pectobacterium brasiliense	180957	S	0	0.00000	0	0.00000	131	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
